0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,-0.09654158353805542,-0.005321681499481201,-0.035089229820222556,-0.1810787320137024,-0.04515039920806885,-0.05527628364965409,-0.24396446347236633,-0.08388441801071167,-0.07480649801895112,-0.2980404794216156,-0.11627185344696045,-0.09443872573778123,-0.14766240119934082,-0.23670434951782227,-0.01717631856903523,-0.20087432861328125,-0.33393436670303345,-0.03762176039621323,-0.23268914222717285,-0.38957178592681885,-0.05953883158966988,-0.2610829174518585,-0.4388120770454407,-0.07746198180124253,-0.10310482978820801,-0.27735626697540283,-0.020304044363946616,-0.14870351552963257,-0.3909485638141632,-0.03525438684031457,-0.17913764715194702,-0.4575321674346924,-0.05573626759454697,-0.2058943510055542,-0.5116941928863525,-0.07329458895132035,-0.05262720584869385,-0.28918951749801636,-0.029829673124403655,-0.08962959051132202,-0.39716392755508423,-0.047038508234471976,-0.1149793267250061,-0.4577672481536865,-0.06777680817052811,-0.138250470161438,-0.5109760165214539,-0.08392226102754563,0.0036011934280395508,-0.2817559838294983,-0.043495615599603354,-0.0059165358543396,-0.3718627691268921,-0.05906736630007714,-0.014807820320129395,-0.4278242588043213,-0.0711018011252591,-0.02671968936920166,-0.47925764322280884,-0.08095862123176545,A
0.0,0.0,0.0,-0.09553158283233643,-0.0008080005645751953,-0.037587823581461066,-0.18009960651397705,-0.038544535636901855,-0.060007902097467536,-0.24360397458076477,-0.07735741138458252,-0.08116890327310955,-0.29851436614990234,-0.1084412932395935,-0.10225093201971447,-0.1477113962173462,-0.23102468252182007,-0.02338679903424179,-0.2004866600036621,-0.3278071880340576,-0.04506035731411373,-0.23196303844451904,-0.3854665160179138,-0.0666220693407098,-0.25940436124801636,-0.43611371517181396,-0.08407693938589489,-0.1027597188949585,-0.272378146648407,-0.025804387640718573,-0.14784377813339233,-0.38659587502479553,-0.041972303998235816,-0.17774444818496704,-0.4531506299972534,-0.061683221024040336,-0.20366382598876953,-0.5074942708015442,-0.07827627496099865,-0.0523647665977478,-0.285256028175354,-0.034449627858165854,-0.08785724639892578,-0.3928430378437042,-0.05218190909600651,-0.11374729871749878,-0.45246171951293945,-0.0716361461696664,-0.13800984621047974,-0.5038421452045441,-0.08662107424116527,0.0028195977210998535,-0.279155433177948,-0.047391792994503135,-0.007281780242919922,-0.36932677030563354,-0.06317071453905498,-0.016071557998657227,-0.4250362515449524,-0.07441017613983547,-0.027828574180603027,-0.47553157806396484,-0.08329231874323284,A
0.0,0.0,0.0,-0.09569394588470459,-0.002647995948791504,-0.03507419602563999,-0.17720866203308105,-0.0426410436630249,-0.055477007493287545,-0.240370512008667,-0.07979071140289307,-0.07523753420999668,-0.29659026861190796,-0.107677161693573,-0.09558992014816425,-0.1448817253112793,-0.23309040069580078,-0.019572829097420197,-0.19729578495025635,-0.3320983648300171,-0.04014743418982647,-0.22903302311897278,-0.38922569155693054,-0.061407926693469506,-0.2575838565826416,-0.43964025378227234,-0.07863926814487598,-0.09988248348236084,-0.27365612983703613,-0.022517952337771874,-0.14441585540771484,-0.38893741369247437,-0.03790853472045086,-0.17618530988693237,-0.45539483428001404,-0.058508708342820626,-0.2038431167602539,-0.5090492367744446,-0.07594576404979847,-0.049758076667785645,-0.2862825393676758,-0.03141528294971607,-0.08532029390335083,-0.39588648080825806,-0.04848219753792904,-0.11194747686386108,-0.4560825824737549,-0.06915949957063816,-0.13679355382919312,-0.5077695846557617,-0.08502391652753971,0.004207968711853027,-0.28051602840423584,-0.044292918607503395,-0.004826843738555908,-0.3721999526023865,-0.05886754320552967,-0.013332843780517578,-0.4288003146648407,-0.07009733395269535,-0.025134742259979248,-0.4798470139503479,-0.07923655138900898,A
0.0,0.0,0.0,-0.09601062536239624,-0.004920065402984619,-0.03205001666066565,-0.17823940515518188,-0.04466742277145386,-0.05214139758465208,-0.24309563636779785,-0.08041799068450928,-0.07238698317525305,-0.3025715947151184,-0.10653692483901978,-0.09320835335967459,-0.1471344232559204,-0.23936468362808228,-0.014641966063951628,-0.20204979181289673,-0.3397281765937805,-0.03319815485594191,-0.2338184416294098,-0.39454010128974915,-0.0544246056568376,-0.26152825355529785,-0.4434797465801239,-0.07209345265147604,-0.10297322273254395,-0.2793689966201782,-0.018785891447638647,-0.1485392451286316,-0.3960272967815399,-0.031229435790752547,-0.17891210317611694,-0.46195274591445923,-0.05154055296299376,-0.20495933294296265,-0.5145198106765747,-0.06968812956330694,-0.05244302749633789,-0.2908638119697571,-0.028701621432279723,-0.08904087543487549,-0.4019941985607147,-0.0422996723544351,-0.1152106523513794,-0.464092493057251,-0.062277681518768446,-0.13891571760177612,-0.5165340304374695,-0.07890225513694205,0.0034156441688537598,-0.28344422578811646,-0.042550198127006666,-0.005414843559265137,-0.37562769651412964,-0.05435901447055258,-0.014602303504943848,-0.43282902240753174,-0.06450185491559424,-0.02686852216720581,-0.48391473293304443,-0.07372397496220984,A
0.0,0.0,0.0,-0.09230607748031616,-0.012618958950042725,-0.030899643100106067,-0.1750597357749939,-0.060899436473846436,-0.04981741229375536,-0.23886489868164062,-0.10105335712432861,-0.06979269827088053,-0.2983511984348297,-0.12475419044494629,-0.09042422766169245,-0.1460149884223938,-0.2510736584663391,-0.011438479780458755,-0.1972295641899109,-0.3452504873275757,-0.032988744921290225,-0.22948861122131348,-0.4007609188556671,-0.05689891720493967,-0.25807109475135803,-0.45188790559768677,-0.0763051315613621,-0.1023169755935669,-0.2903866767883301,-0.01749018313666517,-0.14773297309875488,-0.4023039638996124,-0.03335120821674997,-0.17838555574417114,-0.46861737966537476,-0.054356428927981204,-0.20412975549697876,-0.5232706367969513,-0.07247773850639994,-0.05305123329162598,-0.30151522159576416,-0.029780070430838412,-0.08802390098571777,-0.4101516604423523,-0.046582798606955356,-0.1136823296546936,-0.4704055190086365,-0.06575810456951792,-0.13651293516159058,-0.522124707698822,-0.08067872667988474,0.0011044740676879883,-0.293362021446228,-0.0462455369003647,-0.009398281574249268,-0.38668835163116455,-0.059355809486710376,-0.017184436321258545,-0.44540342688560486,-0.06888971770485575,-0.026955902576446533,-0.4985469877719879,-0.0773005589314335,A
0.0,0.0,0.0,-0.09400111436843872,-0.015364289283752441,-0.029882961273557385,-0.17704057693481445,-0.06460094451904297,-0.04816988235748454,-0.2412315011024475,-0.10400760173797607,-0.06727755194938823,-0.3010600209236145,-0.12711095809936523,-0.08670176690853282,-0.1500760316848755,-0.25339996814727783,-0.00955120506174012,-0.20047694444656372,-0.3505943715572357,-0.02849812558329745,-0.23182141780853271,-0.4061852693557739,-0.05038767805731936,-0.2598435878753662,-0.45715224742889404,-0.06849021589792414,-0.1054731011390686,-0.29053550958633423,-0.015505009651548107,-0.14904522895812988,-0.40324243903160095,-0.029274986446267803,-0.17859381437301636,-0.46984967589378357,-0.049637687713271816,-0.2045443058013916,-0.5240288376808167,-0.06740488237178965,-0.055284082889556885,-0.3008441925048828,-0.027551438048845966,-0.0898667573928833,-0.40867137908935547,-0.042783615500098904,-0.11470293998718262,-0.4713539481163025,-0.06302819526231929,-0.13713526725769043,-0.5244849324226379,-0.07893028980529948,0.00029915571212768555,-0.29347312450408936,-0.04353508850968524,-0.007926344871520996,-0.38776078820228577,-0.055479963630801876,-0.015452980995178223,-0.44668614864349365,-0.06551733738220378,-0.02549523115158081,-0.4995027184486389,-0.07458452260530635,A
0.0,0.0,0.0,-0.09285926818847656,-0.008167266845703125,-0.028251378747469857,-0.1733120083808899,-0.05221903324127197,-0.046177930149085,-0.23662370443344116,-0.08839291334152222,-0.0646577728416986,-0.29579925537109375,-0.10805404186248779,-0.08396826213861175,-0.1446765661239624,-0.23923242092132568,-0.013713371890432313,-0.19338935613632202,-0.3365027904510498,-0.03153443238402076,-0.22422075271606445,-0.39325597882270813,-0.05164664885664649,-0.2523640990257263,-0.4439085125923157,-0.0686400932695932,-0.100100576877594,-0.2767564058303833,-0.019566050681120828,-0.1426699161529541,-0.39086005091667175,-0.03257935023570724,-0.17184412479400635,-0.45781049132347107,-0.052385653319603875,-0.19747543334960938,-0.5123311877250671,-0.06969410455489822,-0.048725247383117676,-0.2859746813774109,-0.030521898480898813,-0.08259081840515137,-0.3944397568702698,-0.044720581683165506,-0.10735982656478882,-0.4572572112083435,-0.06481179124379821,-0.13054966926574707,-0.5107499659061432,-0.0810716328647203,0.008321762084960938,-0.2767968773841858,-0.04492610967422195,0.0018383264541625977,-0.3695313036441803,-0.05743811926508613,-0.005989253520965576,-0.4284290671348572,-0.06790845370555587,-0.01756143569946289,-0.4814263582229614,-0.07700521773362823,A
0.0,0.0,0.0,-0.09522157907485962,-0.008744657039642334,-0.029561823351052396,-0.17748522758483887,-0.053679704666137695,-0.047036001575854414,-0.23934870958328247,-0.09383034706115723,-0.06533048872437774,-0.2985076904296875,-0.11552149057388306,-0.08420344267573654,-0.14585399627685547,-0.2438039779663086,-0.009038915043440454,-0.19424861669540405,-0.3418571650981903,-0.02570858236935436,-0.22476798295974731,-0.3989766240119934,-0.04571552772608101,-0.25294172763824463,-0.45036935806274414,-0.06277234677758514,-0.10131800174713135,-0.2819497585296631,-0.014395600301888578,-0.14372849464416504,-0.39533114433288574,-0.026366228354838483,-0.17329519987106323,-0.46262887120246887,-0.04627633665290176,-0.19870305061340332,-0.5178139805793762,-0.06375403527703583,-0.050619423389434814,-0.29279327392578125,-0.025553532061842077,-0.0848245620727539,-0.39994072914123535,-0.039217224461701505,-0.1104118824005127,-0.461897075176239,-0.05955834139671623,-0.13375067710876465,-0.5151003003120422,-0.07585732464280426,0.005961000919342041,-0.2861871123313904,-0.04056682263102829,-0.001947939395904541,-0.378506064414978,-0.05187239695873558,-0.009237527847290039,-0.43717020750045776,-0.062127107871440046,-0.019251465797424316,-0.4900432825088501,-0.0713335854240924,A
0.0,0.0,0.0,-0.09419208765029907,-0.010976195335388184,-0.034503714918230344,-0.17575603723526,-0.05847883224487305,-0.05628867986712294,-0.23950040340423584,-0.0968940258026123,-0.07801032233152227,-0.29884088039398193,-0.11902385950088501,-0.09975998270425634,-0.1503564715385437,-0.2549598217010498,-0.017829797967408467,-0.2011011838912964,-0.35440945625305176,-0.04234909433040457,-0.23244237899780273,-0.41073527932167053,-0.06738915461215811,-0.2603091597557068,-0.46053850650787354,-0.08657618778858023,-0.10402172803878784,-0.2928791642189026,-0.02224360014412241,-0.1475486159324646,-0.40991100668907166,-0.04007204788837271,-0.17791485786437988,-0.4792526960372925,-0.0606261396697505,-0.2044963836669922,-0.5348401665687561,-0.07743362504157858,-0.052345216274261475,-0.3034510016441345,-0.03318636286172705,-0.08743202686309814,-0.4156477451324463,-0.05123225766334372,-0.11442333459854126,-0.4794158935546875,-0.06931021231326895,-0.13888311386108398,-0.5318150520324707,-0.08273455667409735,0.005192458629608154,-0.29549872875213623,-0.048564055739973355,-0.004963040351867676,-0.3915329873561859,-0.062180513321493436,-0.016790151596069336,-0.4498838186264038,-0.07075524496946173,-0.031790077686309814,-0.5005402565002441,-0.0778610723010047,A
0.0,0.0,0.0,-0.08908295631408691,-0.006111264228820801,-0.03660527241928868,-0.17238938808441162,-0.054909586906433105,-0.06031686065299802,-0.23890948295593262,-0.09802079200744629,-0.08417376128537946,-0.29932111501693726,-0.12314176559448242,-0.10847414282663159,-0.15170621871948242,-0.26294463872909546,-0.02135944177909188,-0.20567303895950317,-0.3587263226509094,-0.04879397896631055,-0.23866498470306396,-0.4180848002433777,-0.07725302872760587,-0.2669994831085205,-0.4736141562461853,-0.09925693271262936,-0.1055864691734314,-0.30233603715896606,-0.024796564109161423,-0.150989830493927,-0.4155643880367279,-0.044338826067283676,-0.18272781372070312,-0.4868272542953491,-0.06534447518689923,-0.2109220027923584,-0.5450907051563263,-0.0833409502874165,-0.053489089012145996,-0.31247615814208984,-0.03477187824948125,-0.08659934997558594,-0.4237356185913086,-0.05364200098021321,-0.11240923404693604,-0.49034374952316284,-0.07041514662607007,-0.13799303770065308,-0.5457696318626404,-0.08342011270625882,0.0028544068336486816,-0.2997872233390808,-0.04949859154923253,-0.005900382995605469,-0.3959085941314697,-0.06414428351028256,-0.016907453536987305,-0.4549753665924072,-0.07207038251264386,-0.032985568046569824,-0.5082217156887054,-0.07887584713800244,A
0.0,0.0,0.0,-0.057473599910736084,-0.03299570083618164,-0.008628430279038923,-0.08655071258544922,-0.09455001354217529,-0.021214197823844927,-0.08612591028213501,-0.1495489478111267,-0.033890863383255976,-0.07865393161773682,-0.18503594398498535,-0.048865938061915415,-0.09194537997245789,-0.1473613977432251,-0.04294942083402731,-0.13499599695205688,-0.2431970238685608,-0.06798609855218984,-0.16139563918113708,-0.2938464283943176,-0.08084207537218191,-0.18549826741218567,-0.33409959077835083,-0.08838804575248815,-0.04763314127922058,-0.16057276725769043,-0.054874972874365824,-0.08373543620109558,-0.2715800404548645,-0.08207526567026235,-0.11087045073509216,-0.3380688428878784,-0.09966795655532934,-0.13573375344276428,-0.39157164096832275,-0.11005164446874716,0.0018468797206878662,-0.15540170669555664,-0.06572700800939657,-0.021802425384521484,-0.26548880338668823,-0.0926480418686495,-0.04373079538345337,-0.33307331800460815,-0.10949775340601064,-0.06489023566246033,-0.38755035400390625,-0.11825498702570059,0.050729721784591675,-0.13858217000961304,-0.07536867770000555,0.044915348291397095,-0.22303509712219238,-0.09763207050605871,0.03570219874382019,-0.2779962420463562,-0.10546248170181372,0.024597078561782837,-0.3256794810295105,-0.10829275610490896,A
0.0,0.0,0.0,-0.05623972415924072,-0.03559380769729614,-0.008701710341721736,-0.08537358045578003,-0.09765797853469849,-0.021442799208909236,-0.086536705493927,-0.14983904361724854,-0.03474751332238313,-0.07782337069511414,-0.1832040548324585,-0.05074708008602258,-0.08578413724899292,-0.15185004472732544,-0.04040747353270646,-0.12622857093811035,-0.2431190013885498,-0.06640578278735276,-0.15183639526367188,-0.29399484395980835,-0.08112845787242051,-0.17489951848983765,-0.3350312113761902,-0.09061429866984483,-0.040658026933670044,-0.16436952352523804,-0.0525950438661873,-0.07085803151130676,-0.27277588844299316,-0.07894015529587861,-0.0935719907283783,-0.3380212187767029,-0.09767940857842561,-0.11595287919044495,-0.39094090461730957,-0.10993331143096086,0.008602380752563477,-0.15784186124801636,-0.06423301467135545,-0.010369539260864258,-0.26444631814956665,-0.09149301269486543,-0.029568910598754883,-0.3305308222770691,-0.11037706056073304,-0.049730122089385986,-0.3845709562301636,-0.12125785121157762,0.05627799034118652,-0.13972854614257812,-0.07468828776314851,0.054366350173950195,-0.2230755090713501,-0.09822854617074128,0.045722007751464844,-0.2770484685897827,-0.10812505552008744,0.033353328704833984,-0.3242143392562866,-0.11303853460982438,A
